Account,trade_date,daily_pnl,total_fee,trades,realized_trades,profitable_trades,losing_trades,avg_trade_size_usd,median_trade_size_usd,gross_notional_usd,avg_abs_start_position,buy_trades,sell_trades,long_flag_count,short_flag_count,trade_win_rate,long_short_ratio,net_pnl_after_fees,active_day,classification,value,sentiment_bucket
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.32505,3.785233,15,14,14,0,2071.034666666667,813.11,31065.52,34644.94,1,14,15,0,1.0,,937.5398170000001,1,Fear,30.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,33.132635,152,146,146,0,1292.3644736842105,309.945,196439.4,341215.2302631579,96,56,58,94,1.0,0.6170212765957447,5812.499992,1,Fear,32.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.269533,1.835731,14,10,10,0,610.3228571428572,545.88,8544.52,4559.321428571428,10,4,0,14,1.0,0.0,80.433802,1,Fear,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,5.976523,43,42,39,3,1166.1046511627908,475.52,50142.5,15879.795348837208,1,42,43,0,0.9285714285714286,,100.909668,1,Fear,32.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,3.462904,32,31,31,0,965.8490625,309.905,30907.17,50527.25,1,31,32,0,1.0,,643.304756,1,Neutral,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4462.921835,12.594714,63,61,61,0,968.4492063492064,307.9,61012.3,355563.99047619046,57,6,6,57,1.0,0.10526315789473684,4450.327121,1,Fear,32.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,0.990803,26,23,22,1,179.39076923076925,69.23,4664.160000000001,3706.0576923076924,23,3,4,22,0.9565217391304348,0.18181818181818182,79.962327,1,Neutral,45.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,15.198034,29,27,26,1,2614.2506896551727,751.41,75813.27,11779.003448275862,15,14,14,15,0.9629629629629629,0.9333333333333333,505.773234,1,Neutral,46.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,10.503193,79,27,25,2,1384.9248101265823,485.58,109409.06,60879.0075949367,28,51,13,66,0.9259259259259259,0.19696969696969696,86.442025,1,Neutral,47.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,9.122804,83,81,66,15,507.97253012048196,115.46,42161.72,377937.421686747,2,81,83,0,0.8148148148148148,,124.00114299999998,1,Fear,26.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,4.754582,52,51,51,0,952.425,263.43,49526.1,3109.3653846153848,1,51,52,0,1.0,,1234.485868,1,Fear,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,3.0892720000000002,11,9,9,0,2925.4536363636366,1093.44,32179.99,792836.3636363636,9,2,0,11,1.0,0.0,87.89546800000001,1,Fear,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.85855,21.978677,39,36,36,0,3952.829230769231,379.67,154160.34,6405.766666666666,3,36,39,0,1.0,,3348.879873,1,Fear,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,948.85929,9.123714,43,42,42,0,1116.5534883720932,171.1,48011.8,7264.806976744187,1,42,43,0,1.0,,939.735576,1,Extreme Fear,24.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,12.424271,15,6,6,0,3893.6853333333333,2471.53,58405.28,2014.9333333333334,6,9,0,15,1.0,0.0,1581.369079,1,Extreme Fear,18.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,10.549133,44,42,42,0,1396.4452272727274,155.64,61443.590000000004,68704.06818181818,2,42,44,0,1.0,,1432.356027,1,Fear,43.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.36966,22.8387,40,33,33,0,3124.96325,1025.33,124998.53,4740.2300000000005,27,13,10,30,1.0,0.3333333333333333,1805.53096,1,Fear,31.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,5.697593,36,35,35,0,1633.111111111111,860.79,58792.0,48397.11111111111,35,1,0,36,1.0,0.0,1202.997852,1,Fear,38.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,17.342231,35,33,33,0,2679.161714285714,729.16,93770.65999999999,30265.38,27,8,8,27,1.0,0.2962962962962963,1657.015312,1,Fear,29.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,5.190304,6,5,5,0,4048.5616666666665,2018.4299999999998,24291.37,1507.1833333333334,5,1,0,6,1.0,0.0,466.70203599999996,1,Fear,33.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,6.656563,55,32,26,6,1152.206909090909,798.1,63371.38,121324.01818181819,28,27,8,47,0.8125,0.1702127659574468,1396.520748,1,Fear,32.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,12.976578,52,50,11,39,1156.014423076923,272.755,60112.75,65520.653846153844,50,2,0,52,0.22,0.0,-124.748918,1,Fear,37.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,21.086311000000002,327,325,325,0,358.02122324159023,105.93,117072.94,250433.2996941896,325,2,0,327,1.0,0.0,2912.116747,1,Neutral,47.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,56.965183,154,146,146,0,2393.760844155844,586.24,368639.17,167176.47272727272,97,57,53,101,1.0,0.5247524752475248,6382.114587,1,Greed,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,9.656694,29,21,5,16,2504.40724137931,300.72,72627.81,40074.275862068964,17,12,6,23,0.23809523809523808,0.2608695652173913,1240.6015049999999,1,Greed,63.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.013801,15.513931,99,82,82,0,777.5432323232324,50.0,76976.78,109233.9797979798,16,83,68,31,1.0,2.193548387096774,1097.49987,1,Greed,60.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,3291.144446,17.518361,113,110,110,0,1400.3834513274335,192.56,158243.33,582931.6292035398,110,3,0,113,1.0,0.0,3273.626085,1,Greed,65.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,471.712989,12.53856,83,81,53,28,1451.5227710843374,50.15,120476.39,219512.93975903615,2,81,83,0,0.654320987654321,,459.174429,1,Greed,61.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,728.966777,4.663589,33,27,22,5,1052.2554545454545,473.15,34724.43,21502.927272727273,6,27,33,0,0.8148148148148148,,724.303188,1,Neutral,54.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,14.21524,1.521474,4,3,3,0,1688.5525,1546.5949999999998,6754.21,4404.0,1,3,4,0,1.0,,12.693766,1,Greed,73.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,0.0,0.15618992000000004,4,0,0,0,10819.605,3524.87,43278.42,756.784314,4,0,0,0,,,-0.15618992000000004,1,Greed,73.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,838.9844760000001,3.25899193,12,7,7,0,4069.070833333333,5225.049999999999,48828.85,1085.706450375,5,7,0,0,1.0,,835.7254840700001,1,Greed,65.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,0.0,0.03131298,1,0,0,0,8056.83,8056.83,8056.83,1062.941184,1,0,0,0,,,-0.03131298,1,Greed,64.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,0.09393894,3,0,0,0,7555.826666666667,7555.83,22667.48,1689.1385579999999,3,0,0,0,,,-0.09393894,1,Greed,66.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,1008.518954,3.6017669,9,5,5,0,6758.5633333333335,3914.29,60827.07,774.4736734533334,4,5,0,0,1.0,,1004.9171871,1,Greed,70.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,937.789615,2.84845973,26,17,17,0,1975.7373076923077,1206.925,51369.17,1590.6323904615385,9,17,0,0,1.0,,934.9411552700001,1,Greed,74.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,1093.05677,1.279708,7,7,7,0,1828.1614285714284,1273.85,12797.13,665.2677729428572,0,7,0,0,1.0,,1091.777062,1,Greed,72.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1260.832586,1.2912,1,1,1,0,12912.0,12912.0,12912.0,500.0020586,0,1,0,0,1.0,,1259.541386,1,Extreme Greed,76.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,0.02418696,1,0,0,0,5768.6,5768.6,5768.6,0.0020586,1,0,0,0,,,-0.02418696,1,Extreme Greed,78.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,0.0,0.10884278,11,0,0,0,2146.8445454545454,1255.6,23615.29,942.1096568181819,11,0,0,0,,,-0.10884278,1,Greed,70.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,0.0,0.04837496,1,0,0,0,9563.74,9563.74,9563.74,1330.169029,1,0,0,0,,,-0.04837496,1,Greed,69.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,1621.278931,3.018264,4,4,4,0,7545.6675,4673.1,30182.67,1639.413154,0,4,0,0,1.0,,1618.260667,1,Greed,61.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1261.448002,1.164773,1,1,1,0,11647.74,11647.74,11647.74,483.7106539,0,1,0,0,1.0,,1260.2832290000001,1,Greed,70.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,0.0,0.00168698,1,0,0,0,99.88,99.88,99.88,0.0006539,1,0,0,0,,,-0.00168698,1,Extreme Greed,77.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,-869.145978,1.689893,2,2,0,2,8449.470000000001,8449.470000000001,16898.940000000002,557.68060915,0,2,0,0,0.0,,-870.835871,1,Neutral,45.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,0.0,0.12173888,3,0,0,0,5632.456666666668,6468.22,16897.370000000003,522.9833062333333,3,0,0,0,,,-0.12173888,1,Neutral,47.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,1.802775,6,6,6,0,3004.626666666667,3050.12,18027.760000000002,787.9505368666668,0,6,0,0,1.0,,1128.5476079999999,1,Fear,44.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,246.8944,5.6053,26,16,16,0,2155.8880769230773,1172.0900000000001,56053.090000000004,1293.1096153846154,10,16,26,0,1.0,,241.2891,1,Extreme Fear,24.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2975.927732,408.355916,799,381,375,6,3494.2455444305383,532.93,2791902.19,66.78266493116396,361,438,126,673,0.984251968503937,0.18722139673105498,2567.571816,1,Extreme Fear,18.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,-372.76464,82.69018200000001,105,60,28,32,6134.571428571428,1276.99,644130.0,4197.404175238095,38,67,40,65,0.4666666666666667,0.6153846153846154,-455.454822,1,Fear,39.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,2550.108815,85.463826,279,136,136,0,2348.0045519713262,884.54,655093.27,2629.598410394265,62,217,80,199,1.0,0.4020100502512563,2464.644989,1,Fear,25.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,303.170149,58.013753,120,69,69,0,3633.2355833333336,836.68,435988.27,3363.1382383333334,76,44,39,81,1.0,0.48148148148148145,245.15639599999997,1,Fear,43.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,355.09,64.879745,94,11,10,1,4544.766489361702,15.06,427208.05,18.17009244680851,80,14,71,23,0.9090909090909091,3.0869565217391304,290.21025499999996,1,Neutral,45.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,425.687612,44.009555,34,16,16,0,7388.688823529412,1260.835,251215.42,700.9717588235294,16,18,0,34,1.0,0.0,381.678057,1,Fear,30.0,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,119.0,9.135048000000001,5,4,4,0,36540.202000000005,22822.75,182701.01,0.5548420000000001,4,1,0,5,1.0,0.0,109.864952,1,Neutral,47.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,0.0,0.11005894999999999,14,0,0,0,2142.7757142857145,1236.27,29998.86,358.0899017214286,14,0,0,0,,,-0.11005894999999999,1,Extreme Greed,87.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,0.0,0.01953097,1,0,0,0,4999.94,4999.94,4999.94,1100.479941,1,0,0,0,,,-0.01953097,1,Extreme Greed,81.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,453.853206,2.499887,29,5,5,0,862.0348275862068,499.82,24999.01,1929.2607603448275,0,29,0,24,1.0,0.0,451.353319,1,Greed,74.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,343.092145,0.499989,1,1,1,0,4999.89,4999.89,4999.89,942.3604101,0,1,0,0,1.0,,342.592156,1,Greed,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,768.814445,0.767315,4,4,4,0,1918.2925,1087.15,7673.17,2852.187602525,3,1,0,3,1.0,0.0,768.0471299999999,1,Greed,73.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,1211.511836,0.568128,6,6,6,0,946.8850000000001,1126.905,5681.31,2142.5666666666666,6,0,0,6,1.0,0.0,1210.943708,1,Greed,65.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,306.563532,0.10284599999999999,3,3,3,0,342.82,425.03,1028.46,1155.0333333333333,3,0,0,3,1.0,0.0,306.460686,1,Greed,64.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,739.18423,1.054367,3,3,3,0,1004.1633333333334,1407.21,3012.4900000000002,482.73333333333335,3,0,0,3,1.0,0.0,738.129863,1,Greed,70.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,-179.521683,1.9912670000000001,6,6,0,6,1873.8216666666667,1317.105,11242.93,467.3011611,0,6,0,0,0.0,,-181.51295,1,Extreme Greed,84.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,-18956.391598000002,42.396872,29,29,5,24,4484.771379310345,527.24,130058.37,24464.606896551722,26,3,3,26,0.1724137931034483,0.11538461538461539,-18998.788470000003,1,Extreme Greed,75.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,0.0,3.840246,26,0,0,0,961.5796153846154,417.2,25001.07,3030.8307692307694,0,26,0,26,,0.0,-3.840246,1,Greed,73.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,0.0,1.439962,22,0,0,0,681.8109090909091,500.245,14999.84,7968.086363636364,0,22,0,22,,0.0,-1.439962,1,Greed,71.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,0.0,0.959961,17,0,0,0,588.2223529411765,499.85,9999.78,14666.305882352943,0,17,0,17,,0.0,-0.959961,1,Greed,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,0.0,0.67196,7,0,0,0,999.9485714285714,499.83,6999.64,11533.4,0,7,0,7,,0.0,-0.67196,1,Greed,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,0.0,1.7279309999999999,37,0,0,0,486.4764864864865,307.25,17999.63,21945.035135135135,0,37,0,37,,0.0,-1.7279309999999999,1,Greed,70.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,0.0,2.883069,48,0,0,0,625.6752083333333,499.49,30032.41,18241.808333333334,0,48,0,48,,0.0,-2.883069,1,Extreme Greed,76.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,0.0,1.336437,18,0,0,0,773.4088888888889,524.95,13921.36,19620.544444444444,0,18,0,18,,0.0,-1.336437,1,Greed,68.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,5.040154,30,0,0,0,1333.3373333333334,643.615,40000.12,34807.863333333335,0,30,0,30,,0.0,-5.040154,1,Greed,60.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,13770.715332,4.055456,119,96,96,0,355.00016806722687,124.92,42245.02,32857.35210084033,96,23,0,119,1.0,0.0,13766.659876,1,Fear,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,0.0,2.923326,45,0,0,0,676.7046666666666,499.12,30451.71,44695.88222222222,0,45,0,45,,0.0,-2.923326,1,Greed,72.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,0.0,1.439955,25,0,0,0,599.9928,476.46,14999.82,68385.864,0,25,0,25,,0.0,-1.439955,1,Neutral,54.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,0.0,0.767964,17,0,0,0,470.57411764705876,499.53,7999.759999999999,75869.65294117648,0,17,0,17,,0.0,-0.767964,1,Neutral,49.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,0.0,0.575978,9,0,0,0,666.651111111111,293.5,5999.86,80795.1,0,9,0,9,,0.0,-0.575978,1,Fear,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,0.0,0.479987,5,0,0,0,999.984,500.02,4999.92,83344.2,0,5,0,5,,0.0,-0.479987,1,Fear,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,0.0,1.424024,87,0,0,0,137.93471264367815,49.07,12000.32,42243.96666666667,0,87,0,87,,0.0,-1.424024,1,Neutral,46.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,24.634532000000036,5.702735,85,65,29,36,698.8723529411765,499.67,59404.15,39442.14705882353,65,20,0,85,0.4461538461538462,0.0,18.931797000000035,1,Fear,43.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,0.0,0.959979,13,0,0,0,769.2253846153847,527.58,9999.93,103228.13076923076,0,13,0,13,,0.0,-0.959979,1,Neutral,47.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,0.0,2.399949,23,0,0,0,1086.9421739130435,532.28,24999.670000000002,116232.95652173914,0,23,0,23,,0.0,-2.399949,1,Neutral,46.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,-3556.3882559999997,8.648265,46,16,0,16,947.7369565217392,593.49,43595.9,88607.35652173913,16,30,0,46,0.0,0.0,-3565.0365209999995,1,Neutral,50.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,8781.96,103.773876,311,105,82,23,2726.2494855305467,562.39,847863.59,43553.0670096463,124,187,183,129,0.780952380952381,1.4186046511627908,8678.186124,1,Neutral,48.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,35346.87108,108.947388,179,161,154,7,2418.771340782123,534.48,432960.07,56659.93586592178,50,129,111,68,0.9565217391304348,1.6323529411764706,35237.923692,1,Neutral,50.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,0.0,0.959985,3,0,0,0,3333.296666666667,151.82,9999.890000000001,223839.36666666667,0,3,0,3,,0.0,-0.959985,1,Neutral,54.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,0.0,2.646425,6,0,0,0,2503.1749999999997,1970.175,15019.05,230922.11666666667,0,6,0,6,,0.0,-2.646425,1,Neutral,51.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,0.0,2.3999610000000002,13,0,0,0,1923.0538461538463,499.44,24999.7,244774.89230769232,0,13,0,13,,0.0,-2.3999610000000002,1,Neutral,47.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,0.0,1.439975,17,0,0,0,882.3423529411765,500.46,14999.82,261837.98823529412,0,17,0,17,,0.0,-1.439975,1,Fear,44.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,0.0,3.359948,31,0,0,0,1129.0251612903226,500.95,34999.78,282694.69999999995,0,31,0,31,,0.0,-3.359948,1,Neutral,49.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,0.0,2.399939,38,0,0,0,657.8865789473684,381.99,24999.690000000002,308597.16842105263,0,38,0,38,,0.0,-2.399939,1,Greed,55.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,0.0,0.479988,4,0,0,0,1249.98,1508.53,4999.92,320320.4,0,4,0,4,,0.0,-0.479988,1,Neutral,50.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,8698.883848,2.39996,39,39,39,0,641.0223076923077,263.5,24999.87,312939.76410256414,39,0,0,39,1.0,0.0,8696.483887999999,1,Fear,25.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,2225.835732,0.479992,1,1,1,0,4999.92,4999.92,4999.92,297091.6,1,0,0,1,1.0,0.0,2225.35574,1,Extreme Fear,21.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,3309.75,0.479998,7,7,7,0,714.2857142857143,721.44,5000.0,289248.21428571426,7,0,0,7,1.0,0.0,3309.270002,1,Extreme Fear,16.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,0.0,0.47999499999999995,2,0,0,0,2499.975,2499.975,4999.95,288313.0,0,2,0,2,,0.0,-0.47999499999999995,1,Fear,26.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0.0,0.479993,8,0,0,0,624.99375,658.215,4999.95,293807.2,0,8,0,8,,0.0,-0.479993,1,Fear,33.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,6939.47356,1.43998,16,13,13,0,937.494375,551.075,14999.91,287722.6125,13,3,0,16,1.0,0.0,6938.03358,1,Extreme Fear,15.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,0.0,14.399968000000001,12,0,0,0,12499.980833333333,4701.385,149999.77,326.825,12,0,12,0,,,-14.399968000000001,1,Fear,34.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,0.0,9.599786,38,0,0,0,2631.5215789473687,552.0,99997.82,1263.0507894736843,38,0,38,0,,,-9.599786,1,Fear,28.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,3677.4965580000003,0.479992,5,5,5,0,999.99,225.98,4999.95,285431.83999999997,5,0,0,5,1.0,0.0,3677.0165660000002,1,Fear,27.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,4297.3227640000005,5.279983,14,5,5,0,3928.565714285714,1442.685,54999.92,101763.255,14,0,9,5,1.0,1.8,4292.042781,1,Extreme Fear,20.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,0.0,0.479989,8,0,0,0,624.9925000000001,286.95,4999.9400000000005,277631.3125,0,8,0,8,,0.0,-0.479989,1,Extreme Fear,24.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,-2493.849701,5.279924,11,1,0,1,4999.932727272728,501.2,54999.26,260311.73090909093,0,11,1,10,0.0,0.1,-2499.129625,1,Fear,34.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,0.0,6.7199349999999995,37,0,0,0,1891.8805405405406,700.77,69999.58,89435.57729729729,26,11,26,11,,2.3636363636363638,-6.7199349999999995,1,Neutral,45.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,584.05178,0.959989,1,1,1,0,9999.89,9999.89,9999.89,4617.48,0,1,1,0,1.0,,583.0917910000001,1,Fear,27.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,763.755281,3.839806,18,13,3,10,2222.1133333333332,1484.69,39998.04,87191.12333333334,0,18,13,5,0.23076923076923078,2.6,759.915475,1,Neutral,46.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,8368.226125000001,1.919864,7,7,6,1,2856.945714285714,533.92,19998.62,268395.53428571427,6,1,1,6,0.8571428571428571,0.16666666666666666,8366.306261000002,1,Fear,30.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,0.0,10.559898,72,0,0,0,1527.7720833333333,678.155,109999.59,398224.9902777778,0,72,0,72,,0.0,-10.559898,1,Fear,32.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,0.0,7.2195979999999995,59,0,0,0,1274.653559322034,501.18,75204.56,518222.97796610167,0,59,0,59,,0.0,-7.2195979999999995,1,Fear,34.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,3036.68886,15.820136,109,9,9,0,1511.8720183486237,524.81,164794.05,597438.313853211,0,109,9,100,1.0,0.09,3020.8687240000004,1,Fear,32.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,652.062115,8.743675,12,5,3,2,7589.970833333334,6924.635,91079.65000000001,439237.94083333336,0,12,5,7,0.6,0.7142857142857143,643.3184399999999,1,Neutral,49.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,3082.76165,0.95998,19,19,19,0,526.312105263158,358.68,9999.93,782376.2999999999,19,0,0,19,1.0,0.0,3081.80167,1,Fear,32.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,3464.777168,0.959991,2,2,2,0,4999.96,4999.96,9999.92,769516.95,2,0,0,2,1.0,0.0,3463.817177,1,Fear,30.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,2838.532396,11.51959,47,47,41,6,2021.1748936170213,607.49,94995.22,145540.2285106383,9,38,38,9,0.8723404255319149,4.222222222222222,2827.012806,1,Neutral,45.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,2164.09548,3.8397550000000003,6,6,6,0,6666.248333333334,8471.075,39997.490000000005,542.1966666666666,0,6,6,0,1.0,,2160.255725,1,Neutral,46.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,619.572648,0.95988,1,1,1,0,9998.76,9998.76,9998.76,363.09,0,1,1,0,1.0,,618.612768,1,Neutral,47.0,Neutral
